ad_id,ad_type,title,price,breed,location,age,ready_to_leave,litter_size,available,seller_name,seller_type,kc_registered,microchipped,vaccinated,boys,girls,created,reposted,url
893896662607,For Sale,Cano corso x amercian bulldog puppies for sale,"£1,100",Mixed Breed,Middx,4½ months,,9,9,,Private Advert,No,True,True,True,True,2025-12-16,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/middx/893896662607_cano-corso-x-amercian-bulldog-puppies-for-sale
883859633574,For Sale,1 boy 2 girls beautiful miniature poodles,"£1,000",Poodle Miniature,Oxfordshire,9½ weeks,,1,1,Rosario,Private Advert,No,False,False,False,False,2025-12-20,,https://www.foreverpuppy.co.uk/for-sale/poodle-miniature/oxfordshire/883859633574_1-boy-2-girls-beautiful-miniature-poodles
637532927028,For Sale,American hairless terrier,"£1,500",Mixed Breed,Cambridgeshire,3½ months,,5,1,Inga,Private Advert,Yes,True,True,True,True,2025-12-24,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/cambridgeshire/637532927028_american-hairless-terrier
145410488344,For Sale,Cocker Spaniel Puppies,£950,Cocker Spaniel,Bucks,3½ weeks,,7,7,Emma,Private Advert,No,False,False,False,False,2025-12-28,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/bucks/145410488344_cocker-spaniel-puppies
447069614982,For Sale,Beautiful german shepherd pups,"£1,500",German Shepherd,Tyne And Wear,4 weeks,,10,10,Patricia,Private Advert,Yes,False,False,False,False,2025-12-28,,https://www.foreverpuppy.co.uk/for-sale/german-shepherd/tyne-and-wear/447069614982_beautiful-german-shepherd-pups
663664402939,For Sale,Collie pups,£150,Border Collie,Tyrone,3 months,,8,8,Andrew,Private Advert,No,False,False,True,True,2025-12-15,,https://www.foreverpuppy.co.uk/for-sale/border-collie/tyrone/663664402939_collie-pups
149984000427,Rehome,1 Teacup Female Poodle,"£1,300",Poodle Toy,London,1 year,,1,1,Sonia,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/rehome/poodle-toy/london/149984000427_1-teacup-female-poodle
074748110803,For Sale,✨Beautiful Cocker Spaniel Puppies✨,"£1,050",Cocker Spaniel,West Midlands,12 weeks,,7,7,Isabella,Private Advert,No,True,True,True,True,2025-12-13,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/west-midlands/074748110803_beautiful-cocker-spaniel-puppies
655340719947,For Sale,Pomeranian puppies,"£1,000",Pomeranian,West Midlands,10½ weeks,,5,3,Liv,Private Advert,No,False,False,False,False,2025-12-28,,https://www.foreverpuppy.co.uk/for-sale/pomeranian/west-midlands/655340719947_pomeranian-puppies
569759427385,For Sale,Cute KC reg puppies ready to leave end Dec,"£2,500",Golden Retriever,West Sussex,11 weeks,,4,4,Caro,Private Advert,Yes,False,False,False,False,2025-12-27,,https://www.foreverpuppy.co.uk/for-sale/golden-retriever/west-sussex/569759427385_cute-kc-reg-puppies-ready-to-leave-end-dec
780799663834,For Sale,GIRL KC REG CHOW CHOW,"£2,500",Chow Chow,Lancashire,"7 weeks, 2 days",,1,1,Glen,Private Advert,Yes,False,False,False,False,2025-12-27,,https://www.foreverpuppy.co.uk/for-sale/chow-chow/lancashire/780799663834_girl-kc-reg-chow-chow
763774055450,For Sale,Pedigree Samoyed Puppies,"£2,000",Samoyed,Staffordshire,12 weeks,,9,7,Allana,Private Advert,No,True,True,True,True,2025-12-11,,https://www.foreverpuppy.co.uk/for-sale/samoyed/staffordshire/763774055450_pedigree-samoyed-puppies
675813813542,For Sale,KC Registered  beautiful  German  Shepherd,£800,German Shepherd,Northamptonshire,3 months,,6,6,Ewa,Private Advert,Yes,False,False,False,False,2025-12-26,,https://www.foreverpuppy.co.uk/for-sale/german-shepherd/northamptonshire/675813813542_kc-registered-beautiful-german-shepherd
517881037681,For Sale,KC registered Labrador retriever puppies needing new homes,"£1,100",Labrador Retriever,South Yorkshire,"12 weeks, 5 days",,8,,Russell,Private Advert,Yes,True,True,True,True,2025-12-06,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/south-yorkshire/517881037681_kc-registered-labrador-retriever-puppies-needing-new-homes
073406529936,For Sale,Beautiful  black and chocolate puppies.,"£1,750",Poodle Standard,Norfolk,"4 weeks, 5 days",,8,8,Melanie,Private Advert,Yes,False,False,False,False,2025-12-24,,https://www.foreverpuppy.co.uk/for-sale/poodle-standard/norfolk/073406529936_beautiful-black-and-chocolate-puppies
431083510545,For Sale,beautiful Yorkshire Terrier,"£2,300",Yorkshire Terrier,Hampshire,4½ weeks,,5,5,,Licensed Breeder Advert,Yes,False,False,False,False,2025-12-26,,https://www.foreverpuppy.co.uk/for-sale/yorkshire-terrier/hampshire/431083510545_beautiful-yorkshire-terrier
225979417847,For Sale,Outstanding long haired GSD pups available,"£1,850",German Shepherd,West Midlands,12 weeks,,10,5,Jad,Private Advert,Yes,True,True,True,True,2025-11-09,,https://www.foreverpuppy.co.uk/for-sale/german-shepherd/west-midlands/225979417847_outstanding-long-haired-gsd-pups-available
962806362747,Wanted,,£0,French Bulldog,Somerset,,,1,1,,Private Advert,No,False,False,False,False,2025-12-24,,https://www.foreverpuppy.co.uk/wanted/french-bulldog/somerset/962806362747_frenchie
768499440669,For Sale,F1B Cavapoo’s 2 girls one Merle boy,"£1,500",Cavapoo,East Riding Of Yorkshire,"5 weeks, 5 days","on the 5th of February."">",6,6,Louise,Private Advert,No,True,True,True,True,,,https://www.foreverpuppy.co.uk/for-sale/cavapoo/east-riding-of-yorkshire/768499440669_f1b-cavapoo-extensively-health-tested-parents
743019599615,For Sale,Beautiful show cocker spaniel puppies.,"£2,000",Cocker Spaniel,Essex,10½ weeks,,6,6,Dawn,Private Advert,Yes,True,True,True,False,2025-12-13,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/essex/743019599615_beautiful-show-cocker-spaniel-puppies
792723534110,For Sale,Cane Corso Pups,£800,Cane Corso,Devon,10½ weeks,,7,7,Sophie,Private Advert,No,False,False,False,False,2025-12-23,,https://www.foreverpuppy.co.uk/for-sale/cane-corso/devon/792723534110_cane-corso-pups
994282350766,For Sale,Shih Tzu puppy’s,£700,Shih Tzu,,12½ weeks,,3,3,Hazel,Private Advert,No,False,False,False,False,2025-12-24,,https://www.foreverpuppy.co.uk/for-sale/shih-tzu/area/994282350766_shih-tzu-puppy-s
122304494748,For Sale,Platinum Visual Pink French Bulldog Male,£800,French Bulldog,Merseyside,5 months,,1,1,Julie,Private Advert,Yes,False,False,False,False,2025-12-24,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/merseyside/122304494748_platinum-visual-pink-french-bulldog-male
960343599045,For Sale,labradoodle puppies,"£1,200",Labradoodle,Greater Manchester,3 months,,8,4,Julie,Private Advert,No,True,True,True,True,2025-12-12,,https://www.foreverpuppy.co.uk/for-sale/labradoodle/greater-manchester/960343599045_labradoodle-puppies
019298870345,For Sale,75% Frenchie puppies,£750,French Bulldog,,5½ weeks,,2,2,Natalie,Private Advert,No,False,False,False,False,2025-12-24,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/area/019298870345_75-frenchie-puppies
253863702108,For Sale,ISDS Beautiful marked collie puppies,£695,Border Collie,West Yorkshire,9 weeks,,6,6,Sadie,Private Advert,No,True,True,True,True,2025-12-12,,https://www.foreverpuppy.co.uk/for-sale/border-collie/west-yorkshire/253863702108_isds-beautiful-marked-collie-puppies
269613394889,For Sale,5 EXCLUSIVE GERMAN SHEPHERD PUPPIES AVAILABLE,"£2,000",German Shepherd,Warwickshire,11½ weeks,,5,5,,Private Advert,Yes,True,True,True,True,2025-12-12,,https://www.foreverpuppy.co.uk/for-sale/german-shepherd/warwickshire/269613394889_5-exclusive-german-shepherd-puppies-available
441374016320,For Sale,High quality French bulldog pups,"£1,500",French Bulldog,Cheshire,9 weeks,,5,5,Laura,Private Advert,Yes,True,True,True,True,2025-12-18,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/cheshire/441374016320_high-quality-french-bulldog-pups
533162405943,For Sale,Rare unique moyen cavapoos,"£2,750",Cavapoo,Bristol,3 months,,1,1,Bee,Private Advert,No,True,True,True,True,2025-12-07,,https://www.foreverpuppy.co.uk/for-sale/cavapoo/bristol/533162405943_rare-unique-moyen-cavapoos
339069876945,For Sale,Cockapoo F2 puppies,£700,Cockerpoo,Antrim,6 weeks,,5,5,Joanne,Private Advert,No,False,False,False,False,2025-12-22,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/antrim/339069876945_cockapoo-f2-puppies
557265601266,For Sale,Toy cockapoos dna health clear KC parents,"£1,200",Cockerpoo,Kent,6½ weeks,,5,5,Natalie,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/kent/557265601266_toy-cockapoos-dna-health-clear-kc-parents
765572935335,For Sale,Beautiful Staffy puppies,"£1,650",Staffordshire Bull Terrier,Cambridgeshire,3½ months,,4,4,Irina,Private Advert,No,True,True,True,True,2025-12-11,,https://www.foreverpuppy.co.uk/for-sale/staffordshire-bull-terrier/cambridgeshire/765572935335_beautiful-staffy-puppies
958648639560,For Sale,CUTENESS ALERT - READY TO LEAVE END OF JAN,"£1,750",Rhodesian Ridgeback,Worcestershire,7 weeks,,15,10,Harry,Private Advert,No,True,True,True,True,2025-12-08,,https://www.foreverpuppy.co.uk/for-sale/rhodesian-ridgeback/worcestershire/958648639560_cuteness-alert-ready-to-leave-end-of-jan
917436567297,For Sale,Stunning chihuahua puppies,"£1,200",Chihuahua Smooth Coat,South Yorkshire,3 months,,4,4,Alexandra,Private Advert,No,False,False,True,True,2025-12-19,,https://www.foreverpuppy.co.uk/for-sale/chihuahua-smooth-coat/south-yorkshire/917436567297_stunning-chihuahua-puppies
311917513150,Wanted,King Schnauzer (Cavalier X Mini Schnauzer),"£1,250",Mixed Breed,,,,1,1,Kate,Private Advert,Yes,False,False,False,False,2025-12-21,,https://www.foreverpuppy.co.uk/wanted/mixed-breed/area/311917513150_king-schnauzer-cavalier-x-mini-schnauzer
254585948177,For Sale,Gorg Labrador pups with Bowes Lyon lineage,"£1,750",Labrador Retriever,Midlothian,10½ weeks,,9,9,Kirstin,Private Advert,Yes,True,True,True,True,2025-12-10,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/midlothian/254585948177_gorg-labrador-pups-with-bowes-lyon-lineage
088311387491,For Sale,,£800,Beagle,Hampshire,5 months,,3,3,Mike,Private Advert,No,True,True,True,True,2025-11-02,,https://www.foreverpuppy.co.uk/for-sale/beagle/hampshire/088311387491_patterbea
974872031491,For Sale,F1  cockapoos,£700,Cockerpoo,Kent,3 months,,2,2,Chelsea,Private Advert,No,True,True,False,True,2025-11-29,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/kent/974872031491_f1-cockapoos
744554110588,For Sale,KC registered miniature dachshund puppies,"£1,300",Dachshund Miniature Smooth Haired,Herefordshire,5½ weeks,,9,7,Rima,Private Advert,Yes,False,False,False,False,2025-12-21,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/herefordshire/744554110588_kc-registered-miniature-dachshund-puppies
028461296081,For Sale,,"£1,000",Old English Bulldog,Staffordshire,3½ months,,10,5,Nikki,Private Advert,No,True,True,True,True,2025-12-17,,https://www.foreverpuppy.co.uk/for-sale/old-english-bulldog/staffordshire/028461296081_puppies
011151807193,For Sale,Belgium Malinois puppies,£600,Belgian Shepherd Malinois,Lancashire,"8 weeks, 5 days",,7,2,Shaun,Private Advert,No,False,False,False,False,2025-12-21,,https://www.foreverpuppy.co.uk/for-sale/belgian-shepherd-malinois/lancashire/011151807193_belgium-malinois-puppies
181172762452,For Sale,8 Pembroke corgi puppy's,"£1,900",Welsh Corgi Pembroke,Cardiff,3½ months,,8,8,Marcin,Private Advert,Yes,True,True,True,True,2025-12-11,,https://www.foreverpuppy.co.uk/for-sale/welsh-corgi-pembroke/cardiff/181172762452_8-pembroke-corgi-puppy-s
258685220998,For Sale,Beautiful miniature dachshund puppies,£850,Dachshund Miniature Smooth Haired,Ceredigion,"7 weeks, 2 days",,4,3,Peter,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/ceredigion/258685220998_beautiful-miniature-dachshund-puppies
673993079308,Rehome,Hello we have beautiful Mali x Husky girl,£0,Mixed Breed,North Yorkshire,3 months,,1,1,Vaclav,Private Advert,No,False,False,False,False,2025-12-21,,https://www.foreverpuppy.co.uk/rehome/mixed-breed/north-yorkshire/673993079308_hello-we-have-beautiful-mali-x-husky-girl
397144742768,For Sale,3 Black Labrador Shropshire Female Puppies 9 Weeks Old,£700,Labrador Retriever,Shropshire,3 months,,3,3,Russ,Private Advert,No,False,False,False,True,2025-12-17,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/shropshire/397144742768_3-black-labrador-retriever-female-puppies-9-weeks-old
624649106214,Rehome,10 week old long hair apple head chihuahua,"£1,500",Chihuahua Long Coat,,,,1,1,Craig,Private Advert,No,True,True,True,False,2025-12-13,,https://www.foreverpuppy.co.uk/rehome/chihuahua-long-coat/area/624649106214_10-week-old-long-hair-apple-head-chihuahua
340657480665,For Sale,Frenchie crossed with sausage dog,£900,French Bulldog,South Yorkshire,9½ weeks,,1,1,Lisa,Private Advert,No,False,False,False,False,2025-12-19,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/south-yorkshire/340657480665_frenchie-crossed-with-sausage-dog
830230069398,For Sale,Cracking litter black Labrador puppies great pedigree,"£1,200",Labrador Retriever,Ayrshire,10 weeks,,7,7,Robert,Private Advert,Yes,True,True,True,True,2025-12-07,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/ayrshire/830230069398_cracking-litter-black-labrador-puppies-great-pedigree
098401874775,For Sale,Sprocker puppies ready 8th Jan,£950,Mixed Breed,Powys,"9 weeks, 5 days",,7,1,Daisy,Private Advert,No,True,True,True,True,2025-12-15,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/powys/098401874775_sprocker-puppies-ready-8th-jan
899333643227,For Sale,Belgium shepherd/cane corso hybrid pups.,£700,Mixed Breed,Essex,4 months,,8,8,Lianne,Private Advert,No,True,True,True,True,2025-12-08,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/essex/899333643227_belgium-shepherd-cane-corso-hybrid-pups
067391622066,For Sale,Olde Tyme Bulldog Puppies,"£2,000",Old Tyme Bulldog,,3½ months,,9,4,Eloise,Private Advert,No,False,True,False,True,2025-12-13,,https://www.foreverpuppy.co.uk/for-sale/old-tyme-bulldog/area/067391622066_olde-tyme-bulldog-puppies
822427938239,For Sale,⭐️⭐⭐️⭐️⭐️ Last two Males Reserve Now!,"£1,995",Dachshund Miniature Long Haired,,8 weeks,,6,6,Katie,Licensed Breeder Advert,Yes,True,True,True,False,2025-12-13,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-long-haired/area/822427938239_last-two-males-reserve-now
464763339712,For Sale,Gorgeous cockerpoos,"£1,300",Cockerpoo,Bucks,12 weeks,,4,,Julie,Private Advert,No,False,False,False,False,2025-12-20,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/bucks/464763339712_gorgeous-cockerpoos
097781817505,For Sale,Miniature Jack Russells,£600,Jack Russell Terrier,,8 months,,3,3,Mrs,Private Advert,No,False,False,False,False,2025-12-19,,https://www.foreverpuppy.co.uk/for-sale/jack-russell-terrier/area/097781817505_miniature-jack-russells
734965370079,For Sale,Beautiful Black Cockerpoo F2b Puppy,"£1,600",Cockerpoo,City Of London,3 months,,4,4,Karolina,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/city-of-london/734965370079_beautiful-cockerpoo-f2b-puppies
490059702745,For Sale,Perfect clear DNA Shiba Inu RED colour puppy for sale,"£2,500",Japanese Shiba Inu,Greater London,3½ months,,1,1,Maria,Private Advert,Yes,True,True,True,False,2025-12-04,,https://www.foreverpuppy.co.uk/for-sale/japanese-shiba-inu/greater-london/490059702745_perfect-clear-dna-shiba-inu-red-colour-puppy-for-sale
564536442628,For Sale,Jack russell puppies,£900,Jack Russell Terrier,West Midlands,10 weeks,,3,3,Abigail,Private Advert,No,False,False,False,False,2025-12-19,,https://www.foreverpuppy.co.uk/for-sale/jack-russell-terrier/west-midlands/564536442628_jack-russell-puppies
904662595373,For Sale,Pressa x cane corso,£700,Mixed Breed,West Midlands,3 months,,10,10,Fay,Private Advert,No,True,True,False,True,2025-12-13,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/west-midlands/904662595373_pressa-x-cane-corso
785571743784,Rehome,Mini D rehome for sale,£500,Dachshund Miniature Smooth Haired,Bristol,,,1,1,Michael,Private Advert,No,False,False,False,False,2025-12-17,,https://www.foreverpuppy.co.uk/rehome/dachshund-miniature-smooth-haired/bristol/785571743784_mini-d-rehome-for-sale
403719809768,For Sale,KC Registered Show cocker Spaniels,"£1,800",Cocker Spaniel,Norfolk,"11 weeks, 2 days",,7,1,Ed,Private Advert,Yes,False,False,False,False,2025-12-18,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/norfolk/403719809768_kc-registered-show-cocker-spaniels
543368318208,For Sale,KC registered Italian greyhound puppies,"£2,500",Italian Greyhound,Norfolk,3½ months,,2,2,Tracy,Private Advert,Yes,True,True,True,False,2025-12-12,,https://www.foreverpuppy.co.uk/for-sale/italian-greyhound/norfolk/543368318208_kc-registered-italian-greyhound-puppies
294971920881,For Sale,KC reg Italian greyhound puppies,"£2,500",Italian Greyhound,Norfolk,3½ months,,2,2,Tracy,Private Advert,Yes,True,True,True,True,2025-12-12,,https://www.foreverpuppy.co.uk/for-sale/italian-greyhound/norfolk/294971920881_kc-reg-italian-greyhound-puppies
234226893211,Wanted,Golden female show,"£2,000",Cocker Spaniel,Somerset,,,1,1,Liz,Private Advert,Yes,False,False,False,False,2025-12-20,,https://www.foreverpuppy.co.uk/wanted/cocker-spaniel/somerset/234226893211_golden-female-show
308361062350,For Sale,"Dachshund Black and Tan 8 months old, Frankie and Benny are great characters",£350,Dachshund Standard Smooth Haired,,9 months,,2,2,Eddie,Private Advert,No,False,False,False,False,2025-12-17,,https://www.foreverpuppy.co.uk/for-sale/dachshund-standard-smooth-haired/area/308361062350_dachshund-black-and-tan-8-months-old-frankie-and-benny-are-great-characters-due-to-poor-health-i-am-reluctantly-having-to-go-to-forever-homes-i-can-deliver-if-needed-i-live-in-leeds-call-me-with-any-questions-07898490101-thanks
304081107803,For Sale,Standard American bully  🐶,£600,American Bully,West Midlands,"6 weeks, 2 days",,7,7,Rachael,Private Advert,No,False,False,False,False,2025-12-18,,https://www.foreverpuppy.co.uk/for-sale/american-bully/west-midlands/304081107803_standard-american-bully
586308294703,For Sale,Cocker poo f1b,£850,Cockerpoo,Cambridgeshire,3½ months,,5,2,Ruthina,Private Advert,No,True,True,True,True,2025-12-07,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/cambridgeshire/586308294703_cocker-poo-f1b
